temp,location,clouds,pressure,rain,humidity,wind,datetime
40.87,Fenway,1.0,1014.58,,0.93,1.85,26-11-2018 09:05:10
41.71,Financial District,1.0,1014.58,,0.9,1.74,26-11-2018 09:05:10
41.0,Haymarket Square,1.0,1014.59,,0.92,1.78,26-11-2018 09:05:10
41.03,North End,1.0,1014.59,,0.92,1.77,26-11-2018 09:05:10
40.96,North Station,1.0,1014.59,,0.92,1.8,26-11-2018 09:05:10
40.93,Northeastern University,1.0,1014.58,,0.92,1.81,26-11-2018 09:05:10
41.71,South Station,1.0,1014.58,,0.9,1.73,26-11-2018 09:05:10
40.95,Theatre District,1.0,1014.58,,0.92,1.76,26-11-2018 09:05:10
40.89,Back Bay,0.93,1000.17,,0.78,7.54,17-12-2018 18:45:02
40.61,Beacon Hill,0.92,1000.54,,0.79,7.43,17-12-2018 18:45:02
40.96,Boston University,0.93,1000.18,,0.78,7.49,17-12-2018 18:45:02
40.91,Fenway,0.93,1000.56,,0.78,7.42,17-12-2018 18:45:02
41.14,Financial District,0.93,1000.16,,0.78,7.58,17-12-2018 18:45:02
40.66,North End,0.92,1000.53,,0.79,7.45,17-12-2018 18:45:02
40.82,North Station,0.93,1000.15,,0.78,7.54,17-12-2018 18:45:02
40.94,Northeastern University,0.93,1000.18,,0.78,7.55,17-12-2018 18:45:02
40.77,West End,0.93,1000.16,,0.79,7.54,17-12-2018 18:45:02
28.47,Beacon Hill,0.52,1034.51,,0.77,3.17,14-12-2018 08:45:02
28.37,Boston University,0.54,1034.51,,0.77,3.03,14-12-2018 08:45:02
28.47,Financial District,0.52,1034.51,,0.78,3.22,14-12-2018 08:45:02
28.42,West End,0.52,1034.51,,0.78,3.19,14-12-2018 08:45:02
38.39,Back Bay,0.65,997.74,,0.72,10.59,29-11-2018 01:40:41
38.35,Beacon Hill,0.65,997.72,,0.72,10.61,29-11-2018 01:40:41
38.43,Boston University,0.65,997.76,,0.72,10.49,29-11-2018 01:40:41
38.14,Fenway,0.65,997.76,,0.73,10.53,29-11-2018 01:40:41
36.84,Financial District,0.65,997.71,,0.77,10.69,29-11-2018 01:40:41
38.3,Haymarket Square,0.65,997.71,,0.72,10.65,29-11-2018 01:40:41
38.33,North End,0.65,997.7,,0.72,10.67,29-11-2018 01:40:41
38.22,North Station,0.65,997.71,,0.72,10.62,29-11-2018 01:40:41
38.07,Northeastern University,0.66,997.75,,0.73,10.58,29-11-2018 01:40:41
36.75,South Station,0.66,997.71,,0.77,10.7,29-11-2018 01:40:41
38.09,Theatre District,0.66,997.72,,0.73,10.66,29-11-2018 01:40:41
38.17,West End,0.65,997.71,,0.73,10.62,29-11-2018 01:40:41
30.82,Back Bay,0.54,1034.9,,0.65,2.07,13-12-2018 23:45:01
30.86,Beacon Hill,0.54,1034.9,,0.65,2.07,13-12-2018 23:45:01
30.78,Boston University,0.53,1034.9,,0.65,2.01,13-12-2018 23:45:01
30.33,Fenway,0.54,1034.89,,0.67,2.04,13-12-2018 23:45:01
32.33,Financial District,0.54,1034.9,,0.62,2.12,13-12-2018 23:45:01
30.78,Haymarket Square,0.54,1034.91,,0.66,2.08,13-12-2018 23:45:01
30.85,North End,0.54,1034.91,,0.66,2.09,13-12-2018 23:45:01
30.61,North Station,0.54,1034.91,,0.66,2.06,13-12-2018 23:45:01
30.3,Northeastern University,0.54,1034.89,,0.67,2.07,13-12-2018 23:45:01
30.44,Theatre District,0.54,1034.9,,0.67,2.1,13-12-2018 23:45:01
30.54,West End,0.54,1034.91,,0.66,2.06,13-12-2018 23:45:01
32.74,Back Bay,0.52,1033.75,,0.57,1.8,13-12-2018 19:45:02
32.67,Beacon Hill,0.51,1033.75,,0.57,1.83,13-12-2018 19:45:02
32.7,Boston University,0.52,1033.74,,0.56,1.7,13-12-2018 19:45:02
32.86,Financial District,0.51,1033.75,,0.56,1.91,13-12-2018 19:45:02
32.69,North Station,0.51,1033.75,,0.57,1.85,13-12-2018 19:45:02
32.65,Northeastern University,0.52,1033.74,,0.57,1.79,13-12-2018 19:45:02
32.85,South Station,0.51,1033.75,,0.56,1.92,13-12-2018 19:45:02
32.65,Theatre District,0.51,1033.75,,0.57,1.87,13-12-2018 19:45:02
32.63,West End,0.51,1033.75,,0.57,1.84,13-12-2018 19:45:02
34.91,Haymarket Square,0.14,991.57,,0.79,6.58,28-11-2018 07:28:01
34.77,Northeastern University,0.15,991.6,,0.8,6.47,28-11-2018 07:28:01
37.42,Back Bay,0.93,1017.88,0.002,0.67,3.03,01-12-2018 00:52:54
37.4,Beacon Hill,0.93,1017.88,0.002,0.67,3.08,01-12-2018 00:52:54
37.24,Boston University,0.92,1018.03,,0.67,3.2,01-12-2018 00:52:54
37.27,Fenway,0.93,1017.88,,0.68,2.93,01-12-2018 00:52:54
37.39,Financial District,0.93,1017.88,0.002,0.67,3.18,01-12-2018 00:52:54
37.41,Haymarket Square,0.93,1017.88,0.002,0.67,3.15,01-12-2018 00:52:54
37.45,North End,0.93,1017.88,0.002,0.67,3.18,01-12-2018 00:52:54
37.37,North Station,0.93,1017.88,0.002,0.67,3.13,01-12-2018 00:52:54
37.31,Northeastern University,0.93,1017.88,,0.67,2.99,01-12-2018 00:52:54
37.37,South Station,0.93,1017.88,0.0029,0.67,3.18,01-12-2018 00:52:54
37.32,Theatre District,0.93,1017.88,0.0039,0.67,3.12,01-12-2018 00:52:54
37.32,West End,0.93,1017.88,0.0002,0.67,3.11,01-12-2018 00:52:54
41.11,Back Bay,0.88,1016.05,,0.59,1.41,30-11-2018 18:52:54
41.02,Beacon Hill,0.87,1016.05,,0.59,1.4,30-11-2018 18:52:54
41.17,Fenway,0.88,1016.05,,0.59,1.42,30-11-2018 18:52:54
41.17,Financial District,0.87,1016.05,,0.59,1.42,30-11-2018 18:52:54
41.17,Haymarket Square,0.87,1016.05,,0.59,1.41,30-11-2018 18:52:54
41.19,North End,0.87,1016.05,,0.59,1.41,30-11-2018 18:52:54
41.21,North Station,0.87,1016.05,,0.59,1.4,30-11-2018 18:52:54
41.18,Northeastern University,0.88,1016.05,,0.59,1.44,30-11-2018 18:52:54
41.18,South Station,0.87,1016.05,,0.59,1.43,30-11-2018 18:52:54
41.2,Theatre District,0.87,1016.05,,0.59,1.42,30-11-2018 18:52:54
41.17,West End,0.87,1016.05,,0.59,1.4,30-11-2018 18:52:54
42.33,Back Bay,0.92,1018.9,0.013,0.73,9.38,16-12-2018 16:45:01
42.35,Haymarket Square,0.91,1018.92,0.008,0.73,9.47,16-12-2018 16:45:01
42.38,North End,0.91,1018.92,0.008,0.73,9.5,16-12-2018 16:45:01
42.35,Theatre District,0.92,1018.9,0.007,0.73,9.48,16-12-2018 16:45:01
37.58,Back Bay,0.5,998.76,,0.71,9.93,29-11-2018 04:32:07
37.57,Beacon Hill,0.5,998.74,,0.71,9.96,29-11-2018 04:32:07
37.62,Boston University,0.49,998.77,,0.71,9.81,29-11-2018 04:32:07
37.31,Fenway,0.49,998.77,,0.72,9.85,29-11-2018 04:32:07
38.13,Financial District,0.51,998.73,,0.7,10.04,29-11-2018 04:32:07
37.51,Haymarket Square,0.51,998.73,,0.72,10.01,29-11-2018 04:32:07
37.55,North End,0.51,998.73,,0.71,10.03,29-11-2018 04:32:07
37.43,North Station,0.51,998.74,,0.72,9.98,29-11-2018 04:32:07
37.24,Northeastern University,0.49,998.77,,0.72,9.91,29-11-2018 04:32:07
38.03,South Station,0.51,998.74,,0.7,10.05,29-11-2018 04:32:07
37.26,Theatre District,0.5,998.74,,0.72,10.01,29-11-2018 04:32:07
37.37,West End,0.5,998.74,,0.72,9.97,29-11-2018 04:32:07
33.02,Back Bay,0.38,990.65,,0.83,6.49,28-11-2018 11:02:07
32.97,Beacon Hill,0.37,990.64,,0.83,6.51,28-11-2018 11:02:07
32.99,Boston University,0.39,990.65,,0.83,6.43,28-11-2018 11:02:07
33.14,Fenway,0.39,990.65,,0.82,6.45,28-11-2018 11:02:07
33.74,Financial District,0.37,990.64,,0.8,6.55,28-11-2018 11:02:07
33.22,Haymarket Square,0.37,990.64,,0.82,6.54,28-11-2018 11:02:07
33.25,North End,0.37,990.64,,0.82,6.55,28-11-2018 11:02:07
33.28,Northeastern University,0.38,990.65,,0.82,6.48,28-11-2018 11:02:07
33.78,South Station,0.37,990.64,,0.8,6.56,28-11-2018 11:02:07
33.31,Theatre District,0.37,990.65,,0.82,6.53,28-11-2018 11:02:07
33.23,West End,0.37,990.64,,0.82,6.52,28-11-2018 11:02:07
40.41,Haymarket Square,0.92,1013.8,,0.93,2.7,26-11-2018 05:28:05
40.29,West End,0.92,1013.8,,0.94,2.67,26-11-2018 05:28:05
35.41,Back Bay,0.8,1018.49,,0.74,3.47,01-12-2018 03:52:54
35.41,Beacon Hill,0.81,1018.49,,0.74,3.49,01-12-2018 03:52:54
35.36,Boston University,0.8,1018.49,,0.74,3.41,01-12-2018 03:52:54
35.26,Fenway,0.8,1018.49,,0.74,3.42,01-12-2018 03:52:54
35.41,Financial District,0.81,1018.49,,0.74,3.53,01-12-2018 03:52:54
35.43,Haymarket Square,0.81,1018.49,,0.74,3.52,01-12-2018 03:52:54
35.47,North End,0.81,1018.49,,0.74,3.53,01-12-2018 03:52:54
35.41,North Station,0.81,1018.49,,0.74,3.51,01-12-2018 03:52:54
35.31,Northeastern University,0.8,1018.49,,0.74,3.45,01-12-2018 03:52:54
35.4,South Station,0.81,1018.49,,0.74,3.53,01-12-2018 03:52:54
35.34,Theatre District,0.81,1018.49,,0.74,3.51,01-12-2018 03:52:54
35.35,West End,0.81,1018.49,,0.74,3.5,01-12-2018 03:52:54
38.45,Back Bay,0.51,997.9,,0.7,10.3,29-11-2018 02:06:46
38.41,Beacon Hill,0.51,997.89,,0.7,10.34,29-11-2018 02:06:46
38.29,Fenway,0.51,997.92,,0.7,10.18,29-11-2018 02:06:46
38.64,Financial District,0.51,997.88,,0.7,10.46,29-11-2018 02:06:46
38.43,North End,0.51,997.87,0.0015,0.7,10.44,29-11-2018 02:06:46
38.36,North Station,0.51,997.88,0.002,0.7,10.37,29-11-2018 02:06:46
38.25,Northeastern University,0.51,997.92,,0.71,10.26,29-11-2018 02:06:46
38.59,South Station,0.51,997.88,,0.7,10.47,29-11-2018 02:06:46
38.26,Theatre District,0.51,997.89,,0.71,10.41,29-11-2018 02:06:46
38.31,West End,0.51,997.88,0.0015,0.7,10.36,29-11-2018 02:06:46
34.64,Back Bay,0.77,991.17,,0.76,6.62,28-11-2018 12:06:22
34.59,Beacon Hill,0.77,991.16,,0.76,6.64,28-11-2018 12:06:22
34.55,Boston University,0.78,991.18,,0.76,6.52,28-11-2018 12:06:22
34.62,Fenway,0.78,991.18,,0.76,6.56,28-11-2018 12:06:22
34.67,North Station,0.77,991.15,,0.76,6.66,28-11-2018 12:06:22
35.04,South Station,0.77,991.16,,0.75,6.72,28-11-2018 12:06:22
34.62,Theatre District,0.77,991.16,,0.76,6.69,28-11-2018 12:06:22
42.55,Back Bay,0.91,1014.84,0.0088,0.91,2.25,26-11-2018 14:05:09
42.54,Beacon Hill,0.91,1014.85,0.004,0.91,2.24,26-11-2018 14:05:09
42.39,Boston University,0.92,1014.84,0.0189,0.91,2.25,26-11-2018 14:05:09
42.37,Fenway,0.91,1014.84,0.0156,0.91,2.25,26-11-2018 14:05:09
42.27,Financial District,0.91,1014.84,0.0022,0.92,2.24,26-11-2018 14:05:09
42.59,North Station,0.91,1014.85,0.003,0.9,2.23,26-11-2018 14:05:09
42.44,Northeastern University,0.91,1014.84,0.0088,0.91,2.25,26-11-2018 14:05:09
42.54,Theatre District,0.91,1014.84,0.003,0.91,2.24,26-11-2018 14:05:09
42.53,West End,0.91,1014.85,0.003,0.91,2.24,26-11-2018 14:05:09
38.46,Back Bay,0.65,997.43,,0.72,10.06,29-11-2018 01:32:08
38.4,North End,0.64,997.39,,0.72,10.13,29-11-2018 01:32:08
36.78,South Station,0.65,997.4,,0.77,10.16,29-11-2018 01:32:08
45.98,Back Bay,0.92,1010.87,,0.83,8.63,26-11-2018 19:35:10
45.91,Beacon Hill,0.91,1010.88,,0.83,8.61,26-11-2018 19:35:10
46.64,Financial District,0.91,1010.88,,0.81,8.59,26-11-2018 19:35:10
45.86,Haymarket Square,0.91,1010.89,,0.83,8.59,26-11-2018 19:35:10
45.89,North End,0.91,1010.89,,0.83,8.58,26-11-2018 19:35:10
45.79,North Station,0.91,1010.89,,0.83,8.59,26-11-2018 19:35:10
46.58,South Station,0.91,1010.88,,0.81,8.59,26-11-2018 19:35:10
45.71,Theatre District,0.91,1010.88,,0.84,8.61,26-11-2018 19:35:10
45.75,West End,0.91,1010.88,,0.84,8.6,26-11-2018 19:35:10
41.29,Beacon Hill,1.0,1022.15,,0.71,6.86,16-12-2018 13:45:02
38.38,Back Bay,0.49,991.66,,0.67,11.43,28-11-2018 14:02:08
38.31,Beacon Hill,0.48,991.65,,0.67,11.42,28-11-2018 14:02:08
38.34,Boston University,0.48,991.66,,0.67,11.62,28-11-2018 14:02:08
38.48,Fenway,0.49,991.67,,0.67,11.49,28-11-2018 14:02:08
38.44,North Station,0.48,991.64,,0.67,11.41,28-11-2018 14:02:08
38.44,Theatre District,0.49,991.65,,0.67,11.31,28-11-2018 14:02:08
41.13,Back Bay,0.98,1014.34,,0.92,1.8,26-11-2018 06:49:04
41.09,Beacon Hill,0.98,1014.35,,0.92,1.8,26-11-2018 06:49:04
41.12,Theatre District,0.98,1014.34,,0.92,1.81,26-11-2018 06:49:04
41.07,West End,0.98,1014.35,,0.92,1.8,26-11-2018 06:49:04
37.87,Boston University,0.46,998.22,,0.7,10.77,29-11-2018 03:02:09
37.67,Fenway,0.46,998.22,,0.7,10.82,29-11-2018 03:02:09
37.8,Haymarket Square,0.47,998.2,,0.7,11.02,29-11-2018 03:02:09
37.84,North End,0.47,998.19,,0.7,11.04,29-11-2018 03:02:09
37.62,Northeastern University,0.46,998.22,,0.71,10.89,29-11-2018 03:02:09
40.11,South Station,0.46,998.2,,0.64,11.07,29-11-2018 03:02:09
41.07,Back Bay,0.98,1014.26,,0.91,1.42,26-11-2018 07:46:10
41.23,Beacon Hill,0.94,1014.19,,0.93,1.94,26-11-2018 07:46:10
40.98,Boston University,0.98,1014.27,,0.91,1.38,26-11-2018 07:46:10
40.97,Fenway,0.98,1014.26,,0.92,1.37,26-11-2018 07:46:10
42.72,Financial District,0.94,1014.19,,0.88,1.97,26-11-2018 07:46:10
41.08,Haymarket Square,0.98,1014.25,,0.91,1.48,26-11-2018 07:46:10
41.3,North End,0.94,1014.19,,0.93,1.97,26-11-2018 07:46:10
41.2,North Station,0.94,1014.19,,0.93,1.95,26-11-2018 07:46:10
41.04,Northeastern University,0.95,1014.18,,0.93,1.92,26-11-2018 07:46:10
42.69,South Station,0.94,1014.19,,0.88,1.97,26-11-2018 07:46:10
41.15,Theatre District,0.94,1014.19,,0.93,1.96,26-11-2018 07:46:10
41.01,West End,0.98,1014.25,,0.91,1.47,26-11-2018 07:46:10
40.45,Boston University,0.86,994.12,,0.65,9.41,28-11-2018 21:32:07
40.34,Fenway,0.86,994.12,,0.66,9.47,28-11-2018 21:32:07
40.57,Haymarket Square,0.83,994.01,,0.65,9.59,28-11-2018 21:32:07
40.49,North End,0.85,994.06,,0.65,9.59,28-11-2018 21:32:07
40.23,Northeastern University,0.86,994.12,,0.66,9.53,28-11-2018 21:32:07
40.99,South Station,0.86,994.07,,0.64,9.63,28-11-2018 21:32:07
47.9,Back Bay,0.99,1002.64,,0.93,1.87,03-12-2018 01:52:54
47.79,Beacon Hill,0.99,1002.65,,0.93,1.88,03-12-2018 01:52:54
47.89,Boston University,0.99,1002.64,,0.93,1.86,03-12-2018 01:52:54
47.82,Fenway,0.99,1002.64,,0.93,1.86,03-12-2018 01:52:54
45.37,Financial District,0.99,1002.65,,0.99,1.89,03-12-2018 01:52:54
47.75,Haymarket Square,0.99,1002.65,,0.93,1.89,03-12-2018 01:52:54
47.77,North End,0.99,1002.65,,0.93,1.89,03-12-2018 01:52:54
47.7,North Station,0.99,1002.65,,0.93,1.88,03-12-2018 01:52:54
47.82,Northeastern University,0.99,1002.64,,0.93,1.87,03-12-2018 01:52:54
45.37,South Station,0.99,1002.64,,0.99,1.9,03-12-2018 01:52:54
47.73,Theatre District,0.99,1002.64,,0.93,1.89,03-12-2018 01:52:54
47.68,West End,0.99,1002.65,,0.93,1.88,03-12-2018 01:52:54
36.4,South Station,0.9,1018.82,,0.7,3.77,01-12-2018 02:53:00
41.3,Back Bay,0.98,1022.09,,0.71,6.46,16-12-2018 13:45:01
41.13,Boston University,1.0,1022.16,,0.71,6.77,16-12-2018 13:45:01
41.37,Fenway,1.0,1022.14,,0.71,6.83,16-12-2018 13:45:01
41.26,Financial District,1.0,1022.24,,0.71,6.84,16-12-2018 13:45:01
41.41,Haymarket Square,1.0,1022.15,,0.71,6.87,16-12-2018 13:45:01
41.12,North End,1.0,1022.25,,0.71,6.8,16-12-2018 13:45:01
41.08,North Station,1.0,1022.26,,0.71,6.76,16-12-2018 13:45:01
41.42,Northeastern University,0.98,1022.09,,0.71,6.45,16-12-2018 13:45:01
41.31,South Station,1.0,1022.24,,0.71,6.85,16-12-2018 13:45:01
41.12,Theatre District,1.0,1022.24,,0.71,6.81,16-12-2018 13:45:01
41.38,West End,1.0,1022.15,,0.71,6.85,16-12-2018 13:45:01
38.56,Back Bay,0.58,997.64,0.002,0.7,9.88,29-11-2018 01:51:40
38.51,Beacon Hill,0.58,997.63,0.002,0.7,9.92,29-11-2018 01:51:40
38.54,Boston University,0.57,997.65,,0.7,9.73,29-11-2018 01:51:40
38.43,Fenway,0.58,997.66,,0.7,9.78,29-11-2018 01:51:40
38.49,Financial District,0.58,997.62,0.002,0.7,10.02,29-11-2018 01:51:40
38.52,Haymarket Square,0.57,997.62,0.002,0.7,9.98,29-11-2018 01:51:40
38.55,North End,0.57,997.61,0.002,0.7,10.0,29-11-2018 01:51:40
38.49,North Station,0.57,997.62,0.0007,0.7,9.95,29-11-2018 01:51:40
38.41,Northeastern University,0.58,997.65,,0.7,9.85,29-11-2018 01:51:40
38.45,South Station,0.58,997.62,0.002,0.7,10.03,29-11-2018 01:51:40
38.41,Theatre District,0.58,997.63,0.0013,0.7,9.98,29-11-2018 01:51:40
38.44,West End,0.57,997.62,0.002,0.7,9.93,29-11-2018 01:51:40
41.27,Back Bay,0.93,991.42,,0.63,9.73,28-11-2018 18:06:22
41.22,Beacon Hill,0.94,991.41,,0.63,9.73,28-11-2018 18:06:22
41.21,Boston University,0.94,991.42,,0.63,9.69,28-11-2018 18:06:22
41.23,Fenway,0.93,991.42,,0.63,9.71,28-11-2018 18:06:22
41.42,Financial District,0.93,991.4,,0.63,9.76,28-11-2018 18:06:22
41.32,North End,0.94,991.4,,0.63,9.75,28-11-2018 18:06:22
41.24,Northeastern University,0.93,991.42,,0.63,9.73,28-11-2018 18:06:22
41.41,South Station,0.93,991.41,,0.63,9.76,28-11-2018 18:06:22
41.24,Theatre District,0.93,991.41,,0.63,9.75,28-11-2018 18:06:22
41.24,West End,0.94,991.41,,0.63,9.73,28-11-2018 18:06:22
44.16,Back Bay,1.0,995.96,0.0153,0.91,12.27,27-11-2018 07:45:20
44.14,Beacon Hill,1.0,995.98,0.016,0.91,12.42,27-11-2018 07:45:20
44.15,Boston University,1.0,995.97,0.017,0.91,12.06,27-11-2018 07:45:20
44.05,Fenway,1.0,995.95,0.0133,0.92,12.05,27-11-2018 07:45:20
44.75,Financial District,1.0,995.97,0.0107,0.9,12.54,27-11-2018 07:45:20
44.12,Haymarket Square,1.0,995.99,0.0143,0.92,12.56,27-11-2018 07:45:20
44.14,North End,1.0,995.99,0.0133,0.91,12.6,27-11-2018 07:45:20
44.08,North Station,1.0,995.99,0.0163,0.92,12.53,27-11-2018 07:45:20
42.95,Northeastern University,1.0,995.83,0.012,0.92,9.55,27-11-2018 07:45:20
44.73,South Station,1.0,995.96,0.0097,0.9,12.51,27-11-2018 07:45:20
44.05,Theatre District,1.0,995.96,0.0117,0.92,12.43,27-11-2018 07:45:20
42.89,West End,1.0,995.86,0.017,0.92,9.68,27-11-2018 07:45:20
47.33,Back Bay,1.0,1007.49,0.007,0.96,4.96,02-12-2018 17:52:54
47.32,Beacon Hill,1.0,1007.49,0.0069,0.96,5.1,02-12-2018 17:52:54
47.28,Boston University,1.0,1007.51,0.0061,0.95,4.72,02-12-2018 17:52:54
47.25,Fenway,1.0,1007.5,0.0052,0.96,4.74,02-12-2018 17:52:54
46.91,Financial District,1.0,1007.48,0.0059,0.98,5.27,02-12-2018 17:52:54
47.39,Haymarket Square,1.0,1007.49,0.0058,0.96,5.25,02-12-2018 17:52:54
47.42,North End,1.0,1007.48,0.0049,0.96,5.3,02-12-2018 17:52:54
47.36,North Station,1.0,1007.49,0.0058,0.96,5.2,02-12-2018 17:52:54
47.32,Northeastern University,1.0,1007.49,0.0052,0.96,4.84,02-12-2018 17:52:54
46.94,South Station,1.0,1007.48,0.005,0.97,5.25,02-12-2018 17:52:54
47.36,Theatre District,1.0,1007.48,0.0059,0.96,5.15,02-12-2018 17:52:54
47.32,West End,1.0,1007.49,0.0068,0.96,5.16,02-12-2018 17:52:54
41.84,Back Bay,0.84,990.12,,0.76,11.32,27-11-2018 18:15:20
41.72,Beacon Hill,0.84,990.1,,0.76,11.34,27-11-2018 18:15:20
41.77,Boston University,0.85,990.12,,0.76,11.22,27-11-2018 18:15:20
41.75,Fenway,0.85,990.13,,0.76,11.26,27-11-2018 18:15:20
41.95,Financial District,0.84,990.1,,0.75,11.41,27-11-2018 18:15:20
41.79,Haymarket Square,0.84,990.08,,0.76,11.38,27-11-2018 18:15:20
41.79,North End,0.84,990.08,,0.76,11.39,27-11-2018 18:15:20
41.82,North Station,0.84,990.08,,0.76,11.35,27-11-2018 18:15:20
41.99,Northeastern University,0.84,990.14,,0.75,11.32,27-11-2018 18:15:20
42.0,South Station,0.84,990.1,,0.75,11.42,27-11-2018 18:15:20
41.62,Theatre District,0.84,990.11,,0.76,11.39,27-11-2018 18:15:20
41.54,West End,0.84,990.09,,0.76,11.34,27-11-2018 18:15:20
44.31,Beacon Hill,1.0,1003.15,0.1547,0.9,13.65,27-11-2018 02:15:20
44.29,Boston University,1.0,1003.11,0.121,0.9,13.53,27-11-2018 02:15:20
44.65,Financial District,1.0,1003.15,0.162,0.89,13.73,27-11-2018 02:15:20
44.31,Haymarket Square,1.0,1003.17,0.1123,0.9,13.69,27-11-2018 02:15:20
44.36,North End,1.0,1003.18,0.147,0.9,13.7,27-11-2018 02:15:20
44.12,Northeastern University,1.0,1003.08,0.175,0.91,13.64,27-11-2018 02:15:20
44.62,South Station,1.0,1003.13,0.1147,0.9,13.74,27-11-2018 02:15:20
44.19,Theatre District,1.0,1003.13,0.1653,0.91,13.7,27-11-2018 02:15:20
44.2,West End,1.0,1003.17,0.144,0.91,13.65,27-11-2018 02:15:20
41.31,Beacon Hill,0.91,991.52,0.002,0.63,9.32,28-11-2018 17:06:22
41.48,Fenway,0.91,991.53,0.002,0.62,9.29,28-11-2018 17:06:22
41.47,South Station,0.91,991.52,,0.63,9.35,28-11-2018 17:06:22
43.9,South Station,0.17,1023.03,,0.68,6.54,16-12-2018 00:45:02
45.44,Beacon Hill,0.98,1012.84,,0.86,6.14,26-11-2018 17:05:09
45.5,Financial District,0.98,1012.84,,0.86,6.26,26-11-2018 17:05:09
36.75,Back Bay,0.36,1022.88,,0.81,0.3,02-12-2018 03:52:54
36.71,Beacon Hill,0.37,1022.89,,0.81,0.3,02-12-2018 03:52:54
36.65,Fenway,0.35,1022.87,,0.81,0.3,02-12-2018 03:52:54
36.77,Haymarket Square,0.37,1022.9,,0.81,0.3,02-12-2018 03:52:54
36.8,North End,0.38,1022.9,,0.81,0.3,02-12-2018 03:52:54
36.73,North Station,0.37,1022.9,,0.81,0.3,02-12-2018 03:52:54
36.76,Theatre District,0.37,1022.89,,0.81,0.3,02-12-2018 03:52:54
44.93,Back Bay,0.96,989.74,,0.97,3.24,27-11-2018 11:45:20
44.97,Beacon Hill,0.96,989.73,,0.97,3.28,27-11-2018 11:45:20
44.75,Boston University,0.96,989.75,0.002,0.97,2.95,27-11-2018 11:45:20
44.94,Fenway,1.0,989.34,,0.93,0.97,27-11-2018 11:45:20
46.05,Financial District,0.96,989.73,,0.93,3.49,27-11-2018 11:45:20
45.09,Haymarket Square,0.96,989.73,,0.96,3.39,27-11-2018 11:45:20
45.14,North End,0.96,989.72,,0.96,3.43,27-11-2018 11:45:20
45.05,North Station,0.96,989.73,,0.96,3.31,27-11-2018 11:45:20
44.85,Northeastern University,0.96,989.75,,0.97,3.25,27-11-2018 11:45:20
45.41,South Station,1.0,989.3,,0.92,1.09,27-11-2018 11:45:20
45.0,Theatre District,0.96,989.74,,0.97,3.42,27-11-2018 11:45:20
44.98,West End,0.96,989.73,,0.97,3.29,27-11-2018 11:45:20
40.7,Haymarket Square,0.94,1013.77,,0.92,2.81,26-11-2018 04:55:43
40.73,North End,0.94,1013.77,,0.92,2.82,26-11-2018 04:55:43
40.65,North Station,0.94,1013.77,,0.92,2.76,26-11-2018 04:55:43
44.11,Back Bay,1.0,993.16,0.0197,0.94,9.07,27-11-2018 09:15:20
44.08,Beacon Hill,1.0,993.18,0.0213,0.95,9.18,27-11-2018 09:15:20
44.09,Boston University,1.0,993.17,0.0247,0.94,9.04,27-11-2018 09:15:20
44.01,Fenway,1.0,993.15,0.0237,0.95,8.97,27-11-2018 09:15:20
44.67,Financial District,1.0,993.17,0.0203,0.93,9.18,27-11-2018 09:15:20
44.1,Haymarket Square,1.0,993.18,0.023,0.94,9.27,27-11-2018 09:15:20
44.13,North End,1.0,993.18,0.023,0.94,9.29,27-11-2018 09:15:20
44.06,North Station,1.0,993.19,0.0233,0.94,9.28,27-11-2018 09:15:20
44.04,Northeastern University,1.0,993.15,0.0213,0.95,8.95,27-11-2018 09:15:20
44.68,South Station,1.0,993.16,0.0193,0.93,9.13,27-11-2018 09:15:20
44.06,Theatre District,1.0,993.16,0.0193,0.95,9.11,27-11-2018 09:15:20
44.02,West End,1.0,993.18,0.0223,0.95,9.24,27-11-2018 09:15:20
34.89,Back Bay,0.14,991.59,,0.79,6.5,28-11-2018 07:28:00
34.88,Beacon Hill,0.14,991.58,,0.8,6.53,28-11-2018 07:28:00
34.87,Boston University,0.15,991.59,,0.79,6.38,28-11-2018 07:28:00
34.77,Fenway,0.15,991.6,,0.8,6.42,28-11-2018 07:28:00
35.67,Financial District,0.14,991.57,,0.77,6.61,28-11-2018 07:28:00
34.94,North End,0.14,991.56,,0.79,6.6,28-11-2018 07:28:00
34.9,North Station,0.14,991.56,,0.79,6.55,28-11-2018 07:28:00
35.65,South Station,0.14,991.58,,0.77,6.62,28-11-2018 07:28:00
34.82,Theatre District,0.14,991.58,,0.8,6.57,28-11-2018 07:28:00
34.85,West End,0.14,991.57,,0.8,6.54,28-11-2018 07:28:00
41.4,Back Bay,0.9,989.88,,0.78,10.72,27-11-2018 17:45:20
41.3,Beacon Hill,0.9,989.86,,0.78,10.72,27-11-2018 17:45:20
41.36,Boston University,0.9,989.88,,0.78,10.6,27-11-2018 17:45:20
41.47,Fenway,0.91,989.9,,0.78,10.67,27-11-2018 17:45:20
41.42,Financial District,0.9,989.86,,0.78,10.81,27-11-2018 17:45:20
41.34,Haymarket Square,0.9,989.84,,0.78,10.76,27-11-2018 17:45:20
41.35,North End,0.9,989.84,,0.78,10.77,27-11-2018 17:45:20
41.37,North Station,0.9,989.84,,0.78,10.72,27-11-2018 17:45:20
41.51,Northeastern University,0.91,989.9,,0.78,10.73,27-11-2018 17:45:20
41.46,South Station,0.9,989.86,,0.78,10.83,27-11-2018 17:45:20
